query_id,query,category,doc_id,title,rating,text_preview,relevance
Q35,non greasy sunscreen for oily skin,multi-condition,25210,"Smells good, non-greasy",5,"Our favorite sunscreen, which we couldn't find at stores this year!",1
Q35,non greasy sunscreen for oily skin,multi-condition,42252,Good for normal/oily skin. Scent is very clean,5,"This toner smells so clean and nice. I wouldn't recommend it if you have very dry skin, because it did feel a bit uncomfortable on the dry parts of my face. However, if you have normal and/or oily skin, this toner is wonderful. It helps my serum and moisturizer get absorbed more quickly into my skin and leaves a nice, dry feeling (at least on the non-dry parts of my skin).",0
Q35,non greasy sunscreen for oily skin,multi-condition,4272,The best lightweight SPF 50 sunscreen,5,"This is my favorite sunscreen... I use it on my body because it's SPF 50, not greasy, and has great coverage. It doesn't leave a film when dry.  The other drugstore brands are too heavy and greasy for my liking.  During the summer it's a must have living in Hawaii.",1
Q35,non greasy sunscreen for oily skin,multi-condition,7162,Melts right off your face!,1,Really oily on my skin,0
Q35,non greasy sunscreen for oily skin,multi-condition,19747,One Star,1,Too oily for my skin.,0
Q35,non greasy sunscreen for oily skin,multi-condition,29841,Love it,4,Not greasy smooth on skin,1
Q35,non greasy sunscreen for oily skin,multi-condition,7775,The overall appearance of my skin has definitely improved!,5,This product is not greasy at all! I have extremely dry skin (living in Arizona only makes that worse) and it has definitely helped my skin feel so much smoother and more hydrated. I also get bad rashes on the backs of my arms from the heat and it has also helped reduce the appearance and the amount of breakouts I have experienced.,1
Q35,non greasy sunscreen for oily skin,multi-condition,14544,"No white cast, moisturizing",5,"Since I’m a POC and, I struggle to find a sunscreen that does not leave a white cast. I’m glad I found this holy grail. Also I have an acne prone skin and it didn’t break me out!",1
Q35,non greasy sunscreen for oily skin,multi-condition,41695,Love this stuff,5,"So happy this product was available, I used to be able to get it at the local health food store but the store stopped carrying it.  Hard to find a natural sunscreen that does not smell weird or feel greasy.  It's a little pricey but worth the reduction in chemicals absorbed by my skin.  It improves the look of my skin under my facial foundation makeup, too.  My child won't wear it because it is ghost white and has to be rubbed in, as opposed to a roll on clear sunscreen, but I love it.  I would recommend and will purchase again.",1
Q35,non greasy sunscreen for oily skin,multi-condition,2547,Best lotion we've found!,5,"My husband and I find that it is not greasy, moisturizes well, helps with eczema and very dry skin, and is useful for massage.",1
Q35,non greasy sunscreen for oily skin,multi-condition,4578,Good product but skin was still dry.,4,Moisturizing yet not greasy. However I found that for aging dry skin I needed another moisturizer on top of that.,0
Q35,non greasy sunscreen for oily skin,multi-condition,1187,Quality Product,4,"Nice product. Applies easily, smooth and non-greasy. My skin type is normal/slightly dry and this formula provides a healthy feel and look.<br />Recognizing topical formulas marketing claims can be wildly exaggerating, I favor this as being a solid quality alternative. Hope the manufacture is considering adding product with sun screen. Just received my re-order.",1
Q35,non greasy sunscreen for oily skin,multi-condition,6840,I still have to blot every 10 minutes,2,I've been wanting to try this for a long time cause I have very very oily skin.... It failed me just like many others. Do anyone have any other suggestions.... Help I'm tired of being a grease ball ☹️,1
Q35,non greasy sunscreen for oily skin,multi-condition,23706,"Light, All-Natural, Effective Sunscreen",5,"I got a sample of this at an event earlier this year. I hate lotion sunscreens that leave you feeling like you're coated in oil, but I like this one because it is light and you don't feel smothered. Great scent and it's all-natural. It also lasts a long time.",1
Q35,non greasy sunscreen for oily skin,multi-condition,15520,Very good product,5,I use this product all the time.  It's not greasy and keeps my skin soft and hydrated.,1
Q35,non greasy sunscreen for oily skin,multi-condition,25933,It’s just like petroleum jelly,3,I was hoping this would be better than a regular moisturizer but it’s actually worse. I have sensitive skin do I was looking for something to help me. But this just leaves your skin super grease and it’s just like petroleum jelly. I’m very disappointed,0
Q35,non greasy sunscreen for oily skin,multi-condition,7893,Great coverage and longwearing.,5,Great for my oily skin.,1
Q36,shampoo for color treated hair,hair concern,13820,Perfect!,5,"I love this shampoo! I have color treated, oily, thin, straight hair and this is the BEST shampoo for me. It keeps the color bright, Cleans my oily hair, and leaves it shiny!",2
Q36,shampoo for color treated hair,hair concern,41080,Awesome fragrance,5,This shampoo and conditioner is perfect for my color treated hair. Very protective and has the most wonderful fragrance!  Highly recommend!,2
Q36,shampoo for color treated hair,hair concern,1146,Great for fine hair.,5,"I have fine, thin, color treated hair. This shampoo is great for my hair. Doesn’t weigh it down at all. I love it.",2
Q36,shampoo for color treated hair,hair concern,29052,Works well for color treated hair,5,"Works well for color treated hair, Does not cause hair to be way down,",1
Q36,shampoo for color treated hair,hair concern,27809,Good but not enough Treatment,4,No itchy scalp. Shampoo is good for color treated hair.<br />The treatment is fantastic! But if your hair is longer and than an inch the bottle won’t last and you can’t buy it separately.,2
Q36,shampoo for color treated hair,hair concern,33170,Best purchase,5,I love this shampoo and conditioner. .. its really grt keratin balanced.. it works best on keratin treated hair..,1
Q36,shampoo for color treated hair,hair concern,39881,Five Stars,5,"Great stuff. It works well to condition damaged, color treated hair. Nice mild scent, too!",1
Q36,shampoo for color treated hair,hair concern,6590,Great stuff..,5,I love this shampoo and conditioner .. My hair is wavy and also colored treated. This product leaves my hair feeling silky and smooth. Had to re-order on lighting deals.,1
Q36,shampoo for color treated hair,hair concern,31287,Global Keratin is the best brand for keratin treated hair.,5,"Global Keratin is the best brand for hair that is keratin treated. I have heard that as long as shampoo doesn’t have sulfates in it your keratin will last. Not sure this is true, for there seems to be a significant difference in shampoos who say they protect keratin treated hair. Global Keratin is the absolute best. As expensive as keratin treatments are, you want to use the best shampoo. I don’t use anything else now.",1
Q36,shampoo for color treated hair,hair concern,18701,Keeps color treated hair from sun damage or discoloring,5,Best sunscreen ever especially for color treated hair. My hairdresser recommended it and I don’t go in the sun without it now- my color stays perfect if I use this product.,0
Q36,shampoo for color treated hair,hair concern,23091,Use a small amount. Pricey but works!,5,My hair is very color treated and gets very dry. Thank goodness for this! Smells amazing and only need to use a couple times a week.,1
Q36,shampoo for color treated hair,hair concern,26496,Preserve and support my color shade,5,"Irina  again using my husbands account, I've got lots of fine hair, which  can end up looking kind of greasy pretty quick. And if I'm actually sticking to my schedule that means style-killing, even dry shampoo can't fix these levels . Having color-treated hair means the more I wash, the more my hues will fade so I need to stick to shampoos and conditioners after that preserve my shade. This  is  my favorite, and its color protection  formula gets my scalp squeaky clean without stripping out my color. Being a ""natural"" blonde, in a  few weeks after I get highlights my icy color turns brass fast. I keep this shampoo in for at a few minutes (that’s the secret!) because the longer the time, the ",2
Q36,shampoo for color treated hair,hair concern,7587,Never again!,1,This shampoo and conditioner made my hair color change.,2
Q36,shampoo for color treated hair,hair concern,22855,the best moisturizing shampoo out there,5,"I have tried numerous moisturizing and reconstructing shampoos for my dry, color-treated, wavy hair that I blow dry and flat iron.  This is the best out there.  It leaves my hair soft and shiny.",2
Q36,shampoo for color treated hair,hair concern,9541,Four Stars,4,Love this product for my keratin treated hair. The smell is fantastic. Very clean.,0
Q36,shampoo for color treated hair,hair concern,29830,I used this shampoo for the first time and it is super amazing!,5,"WOW WOW WOW!!! I used this shampoo for the first time and it is super amazing!! I am so impressed with how my hair turned out, I really don't think I will use anything else on my hair from now on!! I have permed, as well as color treated hair. This shampoo brought back the lividness and luster to my hair. I felt my scalp tingling as the shampoo was applied to my hair. I left it on my hair for about ten minutes and after rinsing it out, I knew my hair was coming back to life. My hair was so much easier to manager when I combed it out after using this shampoo. The only regret I have with this product is that I only ordered one of this product. I will definitely buy more!!!<br /><br />I did rec",2
Q36,shampoo for color treated hair,hair concern,11313,Hair feels light and fluffy after using,5,"I have been using this argan  oil shampoo every day since I purchased this product and I love it. It smells really good and is thick in consistency.  My hair feels really clean and fluffy after I wash it.  My hair is really dry and frizzy on the ends and after using this shampoo my hair feels softer, more manageable and less frizzy. After drying my hair, my hair feels very light and looks very shiny.<br /><br />Argan oil has vitamin D in it so it helps strengthen your hair to prevent it from breakage and damage.  It is also suppose to help protect your hair from heat damage caused by curling irons and blow dryers.  This shampoo is also suppose to help repair dry, damaged or color treated hai",2
Q36,shampoo for color treated hair,hair concern,5625,DIY Color Depositing Shampoo,5,Add to your shampoo and conditioner to keep that red awesome with color depositing shampoo and conditioner of your choice!,1
Q36,shampoo for color treated hair,hair concern,8741,nope!,1,didn't work at all. basically a hot comb that did nothing to straighten my already relatively straight keratin treated hair.,0
Q36,shampoo for color treated hair,hair concern,32227,Nice but has sodium,5,"Great results !<br />Bought for Keratin treated hair to preserve the treatment, I do see there’s sodium which is to be avoided to preserve keratin",0
Q36,shampoo for color treated hair,hair concern,34818,Perfect for color treated hair!,5,"I don't like shampooing my hair everyday because I have color & highlights.  While it can be used as a shampoo or conditioner, I love it as a conditioning wash in between shampoos.",2
Q36,shampoo for color treated hair,hair concern,26083,Great shampoo - especially for color treated hair,4,I've used this before for a while and then I was unable to find this locally; hence I went on line.<br />Glad I did as it resulted in this purchase. I did find it less expensive when purchased locally but that's another story.<br />The texture of this shampoo is very good and it provides a good cleansing without striping the color.<br />I recommend this!<br />Molly,2
Q36,shampoo for color treated hair,hair concern,9968,Hands down best shampoo for colored hair.,5,"This is absolutely the best shampoo I've ever used with colored hair. Even other sulfate free shampoo s cause color to fade immediately, but not this one. The lather is light and the difference in color after showering is hardly noticable while also being clean and fresh. Can't find it anywhere in stores anymore 😭",1
Q36,shampoo for color treated hair,hair concern,1909,Good shampoo,4,Good shampoo with pleasant fragrance however it's not color safe..,2
Q36,shampoo for color treated hair,hair concern,41459,Best shampoo for baby fine hair!,5,"Best shampoo for my baby fine hair. Cant get two hairs to do the same thing!  Can a shampoo change your life? This has, for me. You would never know this thick, gorgeous hair with body is 100% from this shampoo. I spent too many years with flat nothing hair laying flat on my scalp. I hate when I have to use another shampoo, so I stocked up on these two packs.",1
Q36,shampoo for color treated hair,hair concern,13883,Shampoo & Conditioner not for fine hair!,2,"Ordered both shampoo & conditioner to try because of price & frizz. Conditioner didn’t do much. Just received & used shampoo - tossing! Hair limp, lifeless, flat & flyaway. May work for thicker hair, not on mine.",1
Q36,shampoo for color treated hair,hair concern,39190,This is the best shampoo and conditioner duo I have ever used,5,"This is the best shampoo and conditioner duo I have ever used. It leaves my hair soft and healthy, the conditioner especially. I also have dyed purple hair and it's great for keeping the color intact.",1
Q36,shampoo for color treated hair,hair concern,8123,Best dye ever!,5,"Best hair dye ever! Used regularly for over a year, and now I haven't touched up or used special shampoo in months and its still really vibrant.",1
Q36,shampoo for color treated hair,hair concern,26296,Touch Up Stick,5,"I love this product. I have dark hair and because it tends to grey very quickly in between colorings around my temples, this product gives me grey coverage without having to color as often. You just wet the product and apply it like a coloring crayon where it is needed. It washes out when you shampoo, is temporary and doesn't contain any harsh chemicals.",1
Q36,shampoo for color treated hair,hair concern,26614,It works!!,5,"I was pleasantly surprised and impressed with this shampoo -conditioner on first use. It works perfectly on my blonde hair, and all yellow has gone!<br />Highly recommend!!",1
Q36,shampoo for color treated hair,hair concern,20070,Five Stars,5,Great shampoo make my hair feel great,1
Q36,shampoo for color treated hair,hair concern,17243,"This is the most drying, horrible shampoo and conditioner I've ever used",1,"I have gray hair and I'd like it to look more silver. From the product information I thought this shampoo/conditioner combo would help. Boy, oh, boy was that a mistake. The stuff is horrible. My hair has never been so dry. It feels like straw and the ends are breaking off after using it as directed. My hair color is brassier and uglier than ever. I won't use this shampoo or conditioner on my hair again.  Can I return the stuff?",2
Q36,shampoo for color treated hair,hair concern,28429,I finished my first bottle and I’m pretty happy with the results,5,"I have dark brown colored hair and I wanted to lighten my hair after trying a hair color that was too dark. I know that the instructions say it shouldn’t be used on colored hair, but I didn’t want to go blonde, just to give myself a dark ombré look. I finished my first bottle and I’m pretty happy with the results. The oils used in the product have helped prevent hair damage. I use it on damp hair before blow drying, and because of the effect I want, I didn’t use it near my scalp. I recommend it!",1
Q36,shampoo for color treated hair,hair concern,15351,The Best,5,I have used many dry shampoos for my fine bleached blonde hair. This is by far the best. I used the light shade. It actually made my roots look toned and blended right in. I loved the smell as it was not overpowering and it was fresh. It took care of my greasy roots and did not weigh my hair down at all. I have a lot of skin/scalp allergies and this did not irritate my scalp or skin at all. It added volume and made my hair manageable. Will buy again.,0
Q37,unscented body lotion,restriction,10471,smells heavenly - not too greasy but i like to mix it with an unscented body lotion so ...,5,smells heavenly - not too greasy but i like to mix it with an unscented body lotion so that it absorbs well and doesn't leave a film/ residue,2
Q37,unscented body lotion,restriction,21496,This smells exactly like oranges and its what I was looking for as ...,5,"This smells exactly like oranges and its what I was looking for as a body mist. It probably wont last too long with each application, and will have to reapply..but if you add it to unscented lotion or body butter its a great way to get a light citrus odor. Very refreshing.",2
Q37,unscented body lotion,restriction,13251,Good price.,5,Lovely body lotion.  Good price.,1
Q37,unscented body lotion,restriction,9458,"Good, unscented lotion",5,"Good, unscented lotion.  I am sensitive to smells. I get migraines.  This is a non-scented lotion that is adsorbed well.  I like to carry a small purse and these packets are great for everyday carry.",1
Q37,unscented body lotion,restriction,4613,One Star,1,There less expensive body lotion is better...more moisturizing.,1
Q37,unscented body lotion,restriction,39751,Best stuff,5,This is my favorite body lotion. Smells amazing and works wonderfully!!,1
Q37,unscented body lotion,restriction,22891,Smells light and refreshing and not overpowering,5,"I first fell for the smell and I usually buy only unscented products. The lotion is a really good moisturizer for the whole body. I live in central Tennessee where the humidity is high and I will tend to shy away from lotion in the summer....and pay the price with dry skin. I have been able to use this lotion and not feel sticky. The smell is light and doesn't linger or interfere with my perfume, but nice enough I enjoy putting it on.",0
Q37,unscented body lotion,restriction,7952,Love this scent!,5,This is my go-to brand and scent for body wash and body lotion. I order it over and over again.,1
Q37,unscented body lotion,restriction,38196,Lotion only,2,I recieved two lotions instead of a body mist and a lotion.,0
Q37,unscented body lotion,restriction,7085,Awesome product,5,I like that it's and two - n - one body lotion and perfume...,1
Q37,unscented body lotion,restriction,28134,Nice,5,"Nice lotion, I like Bath & Body Works, I like scent,<br />Moisturizing, & longevity",0
Q37,unscented body lotion,restriction,30468,Love the oil,5,Love love love this oil  lotion and body wash have them all such cleopatra scent,0
Q37,unscented body lotion,restriction,2112,Feels sticky more like body wash.,2,The smell is fantastic but it feels sticky and more like body wash. I even had to look at the bottle again just to make sure it wasn't body wash and it says body lotion.,1
Q37,unscented body lotion,restriction,25345,Good Stuff,5,"Excellent lotion for entire body including face.  Light weight, not greasy, very light fragranced.  Recommend & will buy again!",0
Q37,unscented body lotion,restriction,23052,Love this product line.,5,Love anything Omorovicza.  Combine this lotion with the body oil and your skin will be healthy and soft.,0
Q37,unscented body lotion,restriction,27814,Five Stars,5,Perfect travel size and unscented!,1
Q37,unscented body lotion,restriction,4960,Quality for the money,5,"I love this perfume and would like to have a more bigger individual product like the cologne, body lotion & dusting powder.",1
Q37,unscented body lotion,restriction,39015,This is the best body lotion,5,This is the best body lotion! I won't use nothing else and the smell is amazing!!!! I definitely recommend this product!!!!,1
Q37,unscented body lotion,restriction,37561,Scent is Really Strong,4,"Both the soap and the cream are very (I mean very) strong smelling. I like the scent but it is overpowering. For the soap, which is a really big bar, I found a plastic food storage container to store it in so that the bathroom didn't smell like a perfume factory. It isn't strong on your skin after a shower so mostly I like it. The cream - I couldn't use it directly because it aggravated my asthma. Maybe you're thinking, but Marie, you gave it 4 stars. The reason, I mix it with unscented lotion. Like 9 parts unscented and 1 part passion flower. The result is perfect. I have a tub of unscented body butter that was nearly full. I mixed a couple scoops of the passion flower into the tub and I ha",0
Q37,unscented body lotion,restriction,2344,"Lovely scent, great 3 piece value",5,"Bought this for my Mom as part of her birthday present. It's her favorite scent. Who doesn't love the smell of lilacs? Packaged well and came in a timely manor. Smells nice and who can complain with the body lotion, body wash and body mist set.",1
Q37,unscented body lotion,restriction,27205,Wonderful body lotion,5,First used this at a small Inn in Maine. The scent brings me back there every time I use it. Very nice body lotion. use it every day. Wish it came in larger sizes!,1
Q37,unscented body lotion,restriction,21181,Great lotion and manufacturer,5,Great product and amazing service from Marlowe.  I’ve used both the scented and unscented (sensitive) versions of this lotion. The scent is a little different from others I’ve experienced but it’s not off putting. I would say it’s a gender neutral scent. I’ve determined I prefer the unscented before bed but either is good during the day. The lotion itself seems to work well and is thick but not greasy at all. Overall I’m happy with my purchase and interaction with the manufacturer. I looking forward to trying other Marlowe. products in the future.,1
Q37,unscented body lotion,restriction,33466,Best lotion ever!,5,Tried this lotion after it being used at a nail salon! Love it for whole body! Recommended it yo my family and they LOVE it too! Especially my hubby who is hard to please.,0
Q37,unscented body lotion,restriction,38966,Love the unscented,5,"Love the unscented. Thanks for the free gift, but didn't like the Jasmine as much - too mushy. The small size is perfect for travel!",1
Q37,unscented body lotion,restriction,4544,I use it for my body it makes my skin like silken.,5,I use it for my body instead of lotion it makes my skin as silken. I shared it with my family and friends they loved it.,0
Q37,unscented body lotion,restriction,13560,i really loved the healing gardens relax therapy lavender body mist,5,"i really loved the healing gardens relax therapy lavender body mist. but can't seem to find it anymore so when i saw the whipped body lotion i gave it a try, so far it's been ok, still looking for the mist.",1
Q37,unscented body lotion,restriction,13322,Super light,5,Light lotion feeling and evens skin out nicely.  Looks natural,0
Q37,unscented body lotion,restriction,11904,This lotion would be really nice--makes skin glow and adds ...,2,This lotion would be really nice--makes skin glow and adds a touch of color--except that it REEKS of cheap old lady perfume. Gross. Sending it back.,0
Q37,unscented body lotion,restriction,36787,One of the best lotions on the market.,5,The best body lotion on the market as far as I am concerned.  It leaves the skin soft and silky smooth to the touch all day and night long.,1
Q37,unscented body lotion,restriction,41670,Moisturizes without feeling heavy and gross,5,"Wow! What a perfect product! It's easy to spray on and it does a great job moisturizing without being sticky and thick. It stays true to the unscented description, too. The bulk pack makes it easy to keep bottles of it all around the house. I'm so glad I found this lotion.",1
Q37,unscented body lotion,restriction,3184,Five Stars,5,"This is the BEST, hands down, lotion!",0
Q37,unscented body lotion,restriction,39920,Game toy curls,5,Creamy lotion that cleans and softens hair well!,0
Q37,unscented body lotion,restriction,19601,My Favorite!,5,"This is my favorite lotion from Bath and Body Works and as of my last visit a year ago, they didnt carry it anymore! I immediately came home and ordered some bottles to keep.",0
Q37,unscented body lotion,restriction,40795,Five Stars,5,The best lotion ever. I wish it was available all year.,0
Q37,unscented body lotion,restriction,35098,Amazing,5,Great baby lotion. The smell is incredible,0
Q37,unscented body lotion,restriction,17463,Watery Cheap Scent,2,"The lotion was like milky water. I did like the rose scent, but it smelled cheap and wore off within 2 minutes.",0
Q37,unscented body lotion,restriction,14363,Didn't like the bottle is too hard to get the lotion.,1,"I think the product is awesome. My skin feels so good, soft and wet. I love the smell and so my husband, but the bottle is too difficult to get the lotion. I would like another idea to get the lotion without doing too much,",0
Q37,unscented body lotion,restriction,10786,Smooth Moisturized Skin,5,Product has a nicely scented cream like lotion that is  easily absorbed into the skin leaving a much desired moisturized feeling. Excellent value and will buy again when needed.,0
Q37,unscented body lotion,restriction,33961,The Best Lotion Ever,5,"The Best Lotion Ever, on my 4th jar.. Leaves skin so soft and the Devotion Scent is a Fresh and Clean Scent. Luv It!!!!",0
Q37,unscented body lotion,restriction,23329,Won’t buy again,1,The lotion has a weird smell to it. Nothing like what you get from BABW.  I think buying from bath and body works is safer.,0
Q37,unscented body lotion,restriction,25938,Subtle perfume,5,I love this lotion which I first found in England. This particular fragrance is my all-time favorite. It cloaks the body in a very subtle perfume.,0
Q38,transfer resistant foundation,product feature,26174,not a good product,1,"returned these - the transfer didnt work well, the images stuck to the transfer paper instead of skin. those that did transfer washed off in the the pool.",0
Q38,transfer resistant foundation,product feature,42531,Good,3,Good! But it’s not wrinkled resistant,0
Q38,transfer resistant foundation,product feature,6327,Good value for cost,5,"Great fit, water resistant,  love the color",0
Q38,transfer resistant foundation,product feature,43068,Love it,5,"Love it, just wish it was more transfer-proof.",1
Q38,transfer resistant foundation,product feature,7890,"Solid side is transferable, taking advantage of a trend.",1,"I tried both sides with foil transfer glue. Only the solid side came off, not the iridescent side. Technically these ARE transfer foils, the lie is that it’s the side that isn’t desired.",0
Q38,transfer resistant foundation,product feature,10636,Save yourself a dollar.,1,Does not pick up any product and there is no transfer to face.,1
Q38,transfer resistant foundation,product feature,23371,very beautiful and striking in design,4,"A slightly smaller as the photo shows, but resistant plastic material, very beautiful and striking in design key",0
Q38,transfer resistant foundation,product feature,5838,Cute!,5,I really love this nail decoration set! I love that it came with transfer glue for the foils. The transfer glue works great and im able to use gel top coat over it with no problems. The foils work really well and I haven’t had any problems or difficulties getting the images to transfer to the nail. The brushes work good and the other decorations are really cute. Overall great set.,0
Q38,transfer resistant foundation,product feature,4902,Ehh,1,"There are 2 small sheets that could be considered fall themed, the rest are flower transfer foils.",0
Q38,transfer resistant foundation,product feature,7684,Go on so easy and beautiful!,5,"Was so easy to use and the images transfer perfectly and shinny! A little expensive, but worth it.",0
Q38,transfer resistant foundation,product feature,30222,Would buy more,5,"Loved how many colors it comes in, and so easy to use with the right foil transfer gel.",0
Q38,transfer resistant foundation,product feature,11114,Water decals!,4,Super cute! But some of the decals wouldn’t transfer off of the paper. So i wasted a couple 🙄.,0
Q38,transfer resistant foundation,product feature,7620,One Star,1,Doesn't transfer unless I ruff it up with a file. Then I can't see through it. Irritating,1
Q38,transfer resistant foundation,product feature,10701,It was an okay it did transfer onto the top ...,2,It was an okay it did transfer onto the top of my lid and the color wasn't completely black,0
Q38,transfer resistant foundation,product feature,34322,"Awesome for kids, but it transfers easily.",4,Awesome hair color for kids!  My only complaint is that whatever comes in contact with the hair the color will transfer!,0
Q38,transfer resistant foundation,product feature,37002,Not heat resistant enough for a regular hot curling iron marcel iron,1,"My hole melted the first time used a hot curling iron in it, went right through the bottom, I guess not heat resistant! I returned it",0
Q38,transfer resistant foundation,product feature,16221,Favorite Liner,5,This is my favorite eyeliner.  It glides on and doesn’t transfer.  The only downside is it doesn’t seem to last long.,0
Q38,transfer resistant foundation,product feature,2379,perfect,5,This sunscreen is perfect for normal to oily skin. It is liquid and dries down to a natural finish. No noticeable scent at all and water resistant.,0
Q38,transfer resistant foundation,product feature,27139,PRICEY BUT WORTH IT,4,HERA Foundation fulfills it's promise.,1
Q38,transfer resistant foundation,product feature,22408,Good Cover,4,Love this liquid foundation. Covers good.,1
Q38,transfer resistant foundation,product feature,2701,Heat resistant!,5,"I didn't like how mine arrived, but turns out that it's heat resistant. I used 300 degrees because that's the lowest my hair straightener would go. The hair is really soft and perfectly matches my hair.",0
Q38,transfer resistant foundation,product feature,33447,Smooth foundation,5,I have been using this foundation for 20yrs +.  I love the way it looks and  feels clean.  You can’t even tell your wearing foundation.  And it’s affordable!,1
Q38,transfer resistant foundation,product feature,18681,Wonderful foundation!,5,"Beautiful foundation; sheer enough that I can't even feel it on my skin. Love, love, love it.",1
Q38,transfer resistant foundation,product feature,1329,Great foundation!,5,This is my favorite foundation. It’s a great color snd lasts all day. I have sensitive skin snd this works great for me!,1
Q38,transfer resistant foundation,product feature,14668,"The product claims to be stain resistant, but has ...",1,"The product claims to be stain resistant, but has stained within a month's use. Does not stand up to massage lotion. The bottom sheet is also to small for the table.",0
Q38,transfer resistant foundation,product feature,6897,Love this foundation,5,A full coverage foundation to cover my uneven skintone. Put a little finishing powder on and it stays put...great color as well.,1
Q38,transfer resistant foundation,product feature,25804,No foundation needed,5,I love this product.  I no longer need to wear foundation and wear this as a tinted moisturizer.  It makes my skin glow all day and smells great.,1
Q38,transfer resistant foundation,product feature,141,Lots of Transfer & Extremely Creamy,1,"Two pack: Bardot and Doll.  Very pigmented & super duper creamy! Way too much transfer, especially on my teeth because of how creamy they are.  Not even close to long lasting.  The Bardot is a rich light plum shade and the Doll is your basic pink.  I'll just stick with my drug store Revlon Ultimate Suede.",0
Q38,transfer resistant foundation,product feature,28662,Foundation is a perfect color - soothing,4,This foundation is a surprisingly perfect color.  It glides smoothly over the skin and is complimentary by others.,1
Q38,transfer resistant foundation,product feature,41707,"MISSING FOUNDATION GEL, NOT RETURNABLE",1,"Missing THE FOUNDATION GEL! The item is NOT RETURNABLE, I expect a replacement sent FREE OF CHARGE due to packaging issues",1
Q38,transfer resistant foundation,product feature,24306,Horrible,1,"Horrible, if you touch your face even lightly the foundation transfers. Its just horrible coverage. If you have dry skin DO NOT BUY",1
Q38,transfer resistant foundation,product feature,25035,beautiful coverage and long lasting.,5,Love this stick foundation.  The coverage is excellent and it last all day without having to touch up.  Highly recommend,1
Q38,transfer resistant foundation,product feature,28445,Doesn't work,1,Doesn't work at all for foundation.,1
Q38,transfer resistant foundation,product feature,13345,Holy grail item,5,"Amazing product, I’ve tried every foundation out there and with a brush and powder this is the best thing I have found.",1
Q38,transfer resistant foundation,product feature,15717,Poor packaging,5,The foundation itself is amazing. How ever when it got delivered the make up was everywhere. I salvaged what I could but I was not happy at all for more then half my product to be gone!,1
Q38,transfer resistant foundation,product feature,29275,Four Stars,4,Works amazing!!! Leaving my foundation looking flawless,1
Q38,transfer resistant foundation,product feature,33984,Love it!,5,Love this product! It's a very natural look after applied and it goes well with any foundation.,1
Q38,transfer resistant foundation,product feature,21697,Five Stars,5,Easy cover up when you don't want to use foundation. I love it.,1
Q38,transfer resistant foundation,product feature,40714,Great product!,5,I've switched my old foundation for this ;),1
Q38,transfer resistant foundation,product feature,40404,Fits perfect,5,Love this! the original top made me spill more than i was using and waste the foundation. Perfect solution!,1
Q38,transfer resistant foundation,product feature,3950,Have fun with it,5,Use this one to apply foundation works great,1
Q38,transfer resistant foundation,product feature,4273,IT WORKS,5,Omg it works I never thought it will but I don’t need to put foundation anymore which is amazing,1
Q38,transfer resistant foundation,product feature,7190,love it,5,Love this sheer foundation I have very sensitive skin and prone to breakouts when trying something new.  A makeup artist recommended this foundation years ago and i have been using it since then.  It gives you nice coverage without feeling heavy.  If you want more coverage  you can add second layer after first application has set.,1
Q38,transfer resistant foundation,product feature,20134,It seems easy to wash but the foundation would stick to it ...,1,This product did not blend my makeup at all. It seems easy to wash but the foundation would stick to it even after washing it right away.,1
Q38,transfer resistant foundation,product feature,37701,Love how easy it is to clean as well,5,You definitely save on foundation! I will be buying again. Love how easy it is to clean as well.,1
Q38,transfer resistant foundation,product feature,30873,Love this.,5,Love this.. Gives my skin a nice tone so I have stopped wearing foundation.. Will keep buying this product.. It's  a winner!!!,1
Q38,transfer resistant foundation,product feature,13128,Doesn’t provide enough coverage.,3,"I like the case of the powder, but it doesn’t provide enough coverage. The pad absorbs most of the foundation. The same thing happens when I switched to a different pad or sponge. I don’t know if it’s the quality of foundation or the pad/sponge.",1
Q38,transfer resistant foundation,product feature,6515,Perfect coverage,5,This is the best foundation account applying to stick with it,1
Q38,transfer resistant foundation,product feature,37530,Four Stars,4,This definitely works well with the fitglow foundation.,1
Q38,transfer resistant foundation,product feature,3289,Wonderful!,5,"Exellent foundation.I can't stop using this,its very flawless on your face and gives you the radiant flawless look.This foundation is rich and creamy with soft light base.",1
Q38,transfer resistant foundation,product feature,20428,5 STARS!,5,These are awesome for applying powder foundation.,1
Q38,transfer resistant foundation,product feature,3746,Holy grail,5,"My holy grail foundation, I have normal skin and I always find myself going back to this! Great coverage - it's a primer, concealer and foundation that dries to a powder",1
Q38,transfer resistant foundation,product feature,30998,Great coverage and smooth application,5,I used it as a foundation. Good SPF,1
Q38,transfer resistant foundation,product feature,37537,Great product,5,"I love this foundation! Other foundations I have used usually don't last all day and you have to reapply so you won't look like your melting, but with this foundation it really does last all day and it's full coverage is amazing! This is definitely my go to foundation now and I will definitely be buying more in the future.",1
Q39,eyeliner that does not smudge,product feature,13851, No headaches!,5,First eyeliner that hasn't given me headaches when I wear it. Goes on easily (I'm not good at makeup) and doesn't smudge or run at all.,2
Q39,eyeliner that does not smudge,product feature,5913,The best liquid liner!!,5,This is by far the best liquid eyeliner I have ever tried!! Doesn’t smudge and lasts all day!,1
Q39,eyeliner that does not smudge,product feature,18394,Not as advertised,1,DOES smudge and is NOT waterproof. I had raccoon eyes after one hour.,0
